ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,vehicle,0.2730532212885154,7.899800000000002
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,vehicle,0.219859943977591,3.809400000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,vehicle,0.26009803921568625,5.3102
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB,4,vehicle,0.32407563025210084,3.8013000000000003
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,vehicle,0.2802100840336134,17.9
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,vehicle,0.26960784313725494,5.303100000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,vehicle,0.3026750700280112,8.802000000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,vehicle,0.2825770308123249,5.4016
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors,4,vehicle,0.3003501400560224,8.8058
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,vehicle,0.27787114845938377,22.702
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,vehicle,0.2742857142857143,9.805200000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,vehicle,0.2837675070028011,9.794799999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant,4,vehicle,0.24719887955182074,3.5071
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,vehicle,0.2423669467787115,3.6917999999999997
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,vehicle,0.23763305322128853,23.2064
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,vehicle,0.2234453781512605,5.5022
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,vehicle,0.24121848739495796,3.8049999999999997
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,vehicle,0.24,8.8946
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,vehicle,0.23998599439775914,6.5006
Decision Tree-Extra Tree-Multi-layer Perceptron-Random Forest (10 estimators),4,vehicle,0.285,5.599600000000001
Decision Tree-Extra Tree-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,vehicle,0.26478991596638657,6.5009999999999994
Decision Tree-Extra Tree-MultinomialNB,3,vehicle,0.31920168067226895,3.2962
Decision Tree-Extra Tree-MultinomialNB-Extra Trees,4,vehicle,0.28256302521008403,19.796999999999997
