ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,car,0.12851525742707354,6.2706
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,car,0.11290159967737598,19.029999999999998
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,car,0.11111708562978895,9.387599999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,car,0.11465250705740018,9.303799999999999
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB,4,car,0.14126898776717298,8.0899
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,car,0.13025944347358515,23.103900000000003
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,car,0.12624680736658153,8.1065
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,car,0.141292512434467,21.354699999999998
Decision Tree-Extra Tree-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,car,0.13607675762871355,9.4984
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors,4,car,0.12333646995563921,25.5827
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,car,0.1268147600483936,36.844699999999996
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,car,0.11757292646861137,22.668299999999995
Decision Tree-Extra Tree-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,car,0.126831563382175,21.1646
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant,4,car,0.09087578975668772,10.552499999999998
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,car,0.1192095711789219,7.9901
Decision Tree-Extra Tree-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,car,0.11748554913294798,22.916499999999996
