ensembleDescription,k,dataset,errorRate,timeTaken
Passive Aggressive-Perceptron-SGD-BernoulliNB,4,MiniBooNE,0.192,91.9102
Passive Aggressive-Perceptron-SGD-BernoulliNB-Extra Trees,5,MiniBooNE,0.15296,198.1892
Passive Aggressive-Perceptron-SGD-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.153,101.9016
Passive Aggressive-Perceptron-SGD-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.16555999999999998,1690.1556
Passive Aggressive-Perceptron-SGD-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.156,101.8991
Passive Aggressive-Perceptron-SGD-Extra Trees,4,MiniBooNE,0.16916,184.91299999999998
Passive Aggressive-Perceptron-SGD-Extra Trees-Gradient Boosting,5,MiniBooNE,0.11588000000000001,191.27349999999998
Passive Aggressive-Perceptron-SGD-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.11915999999999997,190.85999999999999
Passive Aggressive-Perceptron-SGD-Gradient Boosting,4,MiniBooNE,0.16888,100.8203
Passive Aggressive-Perceptron-SGD-Linear Discriminant,4,MiniBooNE,0.17352000000000004,95.18150000000003
Passive Aggressive-Perceptron-SGD-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.15852,94.14870000000002
Passive Aggressive-Perceptron-SGD-Linear Discriminant-Extra Trees,5,MiniBooNE,0.12147999999999999,190.6225
Passive Aggressive-Perceptron-SGD-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.12088000000000002,101.4931
Passive Aggressive-Perceptron-SGD-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.1356,1697.3405000000002
Passive Aggressive-Perceptron-SGD-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.14128000000000002,94.3065
Passive Aggressive-Perceptron-SGD-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.12496,106.68469999999999
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron,4,MiniBooNE,0.17212,95.5293
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.15827999999999998,98.23440000000001
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.12152,194.79179999999997
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.11987999999999999,106.9402
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.12672,101.9958
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.13476000000000005,1663.2612000000001
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.1424,98.30090000000001
Passive Aggressive-Perceptron-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.12432000000000001,103.6078
Passive Aggressive-Perceptron-SGD-Nearest Neighbors,4,MiniBooNE,0.17651999999999998,1657.2580000000003
Passive Aggressive-Perceptron-SGD-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.13028,1847.6657
Passive Aggressive-Perceptron-SGD-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.12908,1698.2295000000001
Passive Aggressive-Perceptron-SGD-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.13356,1742.623
Passive Aggressive-Perceptron-SGD-Quadratic Discriminant,4,MiniBooNE,0.18916000000000002,97.52229999999999
Passive Aggressive-Perceptron-SGD-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.17959999999999998,100.50899999999999
Passive Aggressive-Perceptron-SGD-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.13591999999999999,198.34799999999998
Passive Aggressive-Perceptron-SGD-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.13411999999999996,101.14220000000002
Passive Aggressive-Perceptron-SGD-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.15220000000000003,1685.2297999999998
Passive Aggressive-Perceptron-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.13935999999999998,108.19080000000001
Passive Aggressive-Perceptron-SGD-Random Forest (10 estimators),4,MiniBooNE,0.17068,101.91999999999999
Passive Aggressive-Perceptron-SGD-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.11868000000000001,109.88520000000001
Passive Aggressive-Quadratic Discriminant,2,MiniBooNE,0.1684,97.2501
Passive Aggressive-Quadratic Discriminant-BernoulliNB,3,MiniBooNE,0.18352,98.96849999999999
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Extra Trees,4,MiniBooNE,0.11308,197.1468
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,MiniBooNE,0.0944,195.9615
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.09812000000000001,208.15679999999998
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Gradient Boosting,4,MiniBooNE,0.11124,102.9463
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,4,MiniBooNE,0.12836,1669.1968999999997
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.10611999999999999,1831.4206
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.10479999999999998,1748.1059
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.10892000000000002,1789.3908999999999
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),4,MiniBooNE,0.11740000000000002,108.35369999999998
Passive Aggressive-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.09631999999999999,113.2489
Passive Aggressive-Quadratic Discriminant-Extra Trees,3,MiniBooNE,0.13516,198.6343
Passive Aggressive-Quadratic Discriminant-Extra Trees-Gradient Boosting,4,MiniBooNE,0.07532,194.10380000000004
Passive Aggressive-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),4,MiniBooNE,0.08023999999999999,197.0721
Passive Aggressive-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.0748,207.1705
Passive Aggressive-Quadratic Discriminant-Gradient Boosting,3,MiniBooNE,0.13391999999999998,103.90180000000001
Passive Aggressive-Quadratic Discriminant-Nearest Neighbors,3,MiniBooNE,0.15252000000000002,1638.2522000000001
Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Extra Trees,4,MiniBooNE,0.09184,1768.0558
Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Gradient Boosting,5,MiniBooNE,0.0816,1835.4644
Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08491999999999998,1826.1296000000002
Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,4,MiniBooNE,0.09024,1740.7382999999998
Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),4,MiniBooNE,0.09572,1743.4382
Passive Aggressive-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08396,1742.8659
Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators),3,MiniBooNE,0.14008,102.4324
Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,4,MiniBooNE,0.07876000000000001,112.5199
Passive Aggressive-Random Forest (10 estimators),2,MiniBooNE,0.11395999999999999,100.29979999999998
Passive Aggressive-Random Forest (10 estimators)-Gradient Boosting,3,MiniBooNE,0.07876,111.47319999999999
Passive Aggressive-Ridge,2,MiniBooNE,0.11996,92.0779
Passive Aggressive-Ridge-BernoulliNB,3,MiniBooNE,0.13008,91.31089999999998
Passive Aggressive-Ridge-BernoulliNB-Extra Trees,4,MiniBooNE,0.10288,193.0112
Passive Aggressive-Ridge-BernoulliNB-Extra Trees-Gradient Boosting,5,MiniBooNE,0.08372,196.1343
Passive Aggressive-Ridge-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08724000000000001,198.4659
Passive Aggressive-Ridge-BernoulliNB-Gradient Boosting,4,MiniBooNE,0.10271999999999999,102.6028
Passive Aggressive-Ridge-BernoulliNB-Nearest Neighbors,4,MiniBooNE,0.11535999999999999,1696.9781000000003
Passive Aggressive-Ridge-BernoulliNB-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.09315999999999999,1745.8133000000003
Passive Aggressive-Ridge-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.09108000000000001,1680.8237999999997
Passive Aggressive-Ridge-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09587999999999999,1662.3995
Passive Aggressive-Ridge-BernoulliNB-Random Forest (10 estimators),4,MiniBooNE,0.10615999999999999,105.5857
Passive Aggressive-Ridge-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.0862,114.7029
Passive Aggressive-Ridge-Extra Trees,3,MiniBooNE,0.08884,186.7267
Passive Aggressive-Ridge-Extra Trees-Gradient Boosting,4,MiniBooNE,0.08448000000000001,197.80059999999997
Passive Aggressive-Ridge-Extra Trees-Random Forest (10 estimators),4,MiniBooNE,0.08856,192.1476
Passive Aggressive-Ridge-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07647999999999999,206.01200000000003
Passive Aggressive-Ridge-Gradient Boosting,3,MiniBooNE,0.08732000000000002,95.3908
Passive Aggressive-Ridge-Linear Discriminant,3,MiniBooNE,0.0972,88.6753
Passive Aggressive-Ridge-Linear Discriminant-BernoulliNB,4,MiniBooNE,0.10812000000000002,93.7014
Passive Aggressive-Ridge-Linear Discriminant-BernoulliNB-Extra Trees,5,MiniBooNE,0.09304,191.2579
Passive Aggressive-Ridge-Linear Discriminant-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.09272,107.3699
Passive Aggressive-Ridge-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.0996,1672.2420000000002
Passive Aggressive-Ridge-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.09523999999999999,107.0396
Passive Aggressive-Ridge-Linear Discriminant-Extra Trees,4,MiniBooNE,0.09436,200.8773
Passive Aggressive-Ridge-Linear Discriminant-Extra Trees-Gradient Boosting,5,MiniBooNE,0.08731999999999998,198.32979999999998
Passive Aggressive-Ridge-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08923999999999999,196.15119999999996
Passive Aggressive-Ridge-Linear Discriminant-Gradient Boosting,4,MiniBooNE,0.0944,94.8606
Passive Aggressive-Ridge-Linear Discriminant-Nearest Neighbors,4,MiniBooNE,0.1006,1684.5502000000001
Passive Aggressive-Ridge-Linear Discriminant-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.09031999999999998,1776.9711
Passive Aggressive-Ridge-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08932,1728.9775000000002
Passive Aggressive-Ridge-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09196000000000001,1712.2768
Passive Aggressive-Ridge-Linear Discriminant-Quadratic Discriminant,4,MiniBooNE,0.09616,98.0236
Passive Aggressive-Ridge-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.11103999999999999,101.0972
Passive Aggressive-Ridge-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.08972000000000001,195.53450000000004
Passive Aggressive-Ridge-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08839999999999999,106.09890000000003
Passive Aggressive-Ridge-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.09732,1714.5781
Passive Aggressive-Ridge-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09083999999999999,111.36780000000002
Passive Aggressive-Ridge-Linear Discriminant-Random Forest (10 estimators),4,MiniBooNE,0.09688,102.45450000000001
Passive Aggressive-Ridge-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08824,108.5889
Passive Aggressive-Ridge-Multi-layer Perceptron,3,MiniBooNE,0.09544,96.69800000000001
Passive Aggressive-Ridge-Multi-layer Perceptron-BernoulliNB,4,MiniBooNE,0.10980000000000001,102.72919999999999
Passive Aggressive-Ridge-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,MiniBooNE,0.08784,193.7255
Passive Aggressive-Ridge-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.08628,102.84939999999999
Passive Aggressive-Ridge-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.09740000000000001,1709.2825
Passive Aggressive-Ridge-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.09092000000000001,107.5608
Passive Aggressive-Ridge-Multi-layer Perceptron-Extra Trees,4,MiniBooNE,0.08832,186.45239999999998
Passive Aggressive-Ridge-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,MiniBooNE,0.0774,197.5355
Passive Aggressive-Ridge-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08,198.5231
Passive Aggressive-Ridge-Multi-layer Perceptron-Gradient Boosting,4,MiniBooNE,0.08764,103.84639999999999
Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant,4,MiniBooNE,0.09592,98.3377
Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.09556,99.76840000000001
Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08996000000000001,197.7376
Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.08863999999999998,104.99800000000002
Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.09284,1655.3037
Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.09444000000000001,101.1034
Passive Aggressive-Ridge-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09019999999999999,109.23510000000002
Passive Aggressive-Ridge-Multi-layer Perceptron-Nearest Neighbors,4,MiniBooNE,0.09764,1658.9298000000003
Passive Aggressive-Ridge-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08371999999999999,1782.5309000000002
Passive Aggressive-Ridge-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08288,1700.9026
Passive Aggressive-Ridge-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08628,1673.5271
Passive Aggressive-Ridge-Multi-layer Perceptron-Quadratic Discriminant,4,MiniBooNE,0.09440000000000001,104.09869999999998
Passive Aggressive-Ridge-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.10755999999999999,103.2963
Passive Aggressive-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.08448,212.88989999999998
Passive Aggressive-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08312000000000001,111.1018
Passive Aggressive-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.09359999999999999,1699.4072
Passive Aggressive-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08616,118.59640000000002
Passive Aggressive-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),4,MiniBooNE,0.09208,104.2671
Passive Aggressive-Ridge-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07964,106.47769999999998
Passive Aggressive-Ridge-Nearest Neighbors,3,MiniBooNE,0.10491999999999999,1648.1500999999996
Passive Aggressive-Ridge-Nearest Neighbors-Extra Trees,4,MiniBooNE,0.09356,1843.1120999999998
Passive Aggressive-Ridge-Nearest Neighbors-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07952,1755.3911000000003
Passive Aggressive-Ridge-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08299999999999999,1762.3011
Passive Aggressive-Ridge-Nearest Neighbors-Gradient Boosting,4,MiniBooNE,0.09208,1722.3805
Passive Aggressive-Ridge-Nearest Neighbors-Random Forest (10 estimators),4,MiniBooNE,0.09688,1787.2868000000003
Passive Aggressive-Ridge-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08159999999999999,1728.5929
Passive Aggressive-Ridge-Quadratic Discriminant,3,MiniBooNE,0.14587999999999998,98.6771
Passive Aggressive-Ridge-Quadratic Discriminant-BernoulliNB,4,MiniBooNE,0.12248,100.4039
Passive Aggressive-Ridge-Quadratic Discriminant-BernoulliNB-Extra Trees,5,MiniBooNE,0.1036,198.9333
Passive Aggressive-Ridge-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.10192000000000001,103.0998
Passive Aggressive-Ridge-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.11308,1679.2623000000003
Passive Aggressive-Ridge-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.10636000000000001,109.0944
Passive Aggressive-Ridge-Quadratic Discriminant-Extra Trees,4,MiniBooNE,0.0886,192.23809999999997
Passive Aggressive-Ridge-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07832,193.52640000000002
Passive Aggressive-Ridge-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08116,195.38979999999998
Passive Aggressive-Ridge-Quadratic Discriminant-Gradient Boosting,4,MiniBooNE,0.08696000000000001,105.944
Passive Aggressive-Ridge-Quadratic Discriminant-Nearest Neighbors,4,MiniBooNE,0.1018,1670.7990000000002
Passive Aggressive-Ridge-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08872,1757.2830999999999
Passive Aggressive-Ridge-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08743999999999999,1745.3123999999996
Passive Aggressive-Ridge-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09104,1677.8658
Passive Aggressive-Ridge-Quadratic Discriminant-Random Forest (10 estimators),4,MiniBooNE,0.09192,107.50489999999999
Passive Aggressive-Ridge-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07984000000000001,113.30409999999999
Passive Aggressive-Ridge-Random Forest (10 estimators),3,MiniBooNE,0.09208,97.82419999999999
Passive Aggressive-Ridge-Random Forest (10 estimators)-Gradient Boosting,4,MiniBooNE,0.08752,109.61290000000001
Passive Aggressive-Ridge-SGD,3,MiniBooNE,0.13056,91.40849999999999
Passive Aggressive-Ridge-SGD-BernoulliNB,4,MiniBooNE,0.13972,90.3424
Passive Aggressive-Ridge-SGD-BernoulliNB-Extra Trees,5,MiniBooNE,0.10636000000000001,182.7542
Passive Aggressive-Ridge-SGD-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.10536000000000001,99.1153
Passive Aggressive-Ridge-SGD-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.11852,1688.0561999999998
Passive Aggressive-Ridge-SGD-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.1092,101.2367
Passive Aggressive-Ridge-SGD-Extra Trees,4,MiniBooNE,0.10095999999999998,185.38299999999998
Passive Aggressive-Ridge-SGD-Extra Trees-Gradient Boosting,5,MiniBooNE,0.08388,190.5027
Passive Aggressive-Ridge-SGD-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08752,193.52630000000002
Passive Aggressive-Ridge-SGD-Gradient Boosting,4,MiniBooNE,0.09963999999999998,98.8895
Passive Aggressive-Ridge-SGD-Linear Discriminant,4,MiniBooNE,0.10584000000000002,93.4624
Passive Aggressive-Ridge-SGD-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.11064,96.155
Passive Aggressive-Ridge-SGD-Linear Discriminant-Extra Trees,5,MiniBooNE,0.09288000000000002,194.89190000000002
Passive Aggressive-Ridge-SGD-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.09316,100.0002
Passive Aggressive-Ridge-SGD-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.10072,1716.7362
Passive Aggressive-Ridge-SGD-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.11091999999999999,105.1019
Passive Aggressive-Ridge-SGD-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.095,101.13409999999999
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron,4,MiniBooNE,0.10628000000000001,93.9568
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.11132,104.39090000000002
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.08812,200.7723
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.08771999999999999,109.6125
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.09591999999999999,103.52829999999999
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.09963999999999999,1708.3964
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.10872000000000001,108.83630000000001
Passive Aggressive-Ridge-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.09104000000000001,115.0267
Passive Aggressive-Ridge-SGD-Nearest Neighbors,4,MiniBooNE,0.11468,1640.6562
Passive Aggressive-Ridge-SGD-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.09388,1722.1623
Passive Aggressive-Ridge-SGD-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.09208,1746.0697
Passive Aggressive-Ridge-SGD-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09652000000000001,1693.306
Passive Aggressive-Ridge-SGD-Quadratic Discriminant,4,MiniBooNE,0.1196,92.37950000000001
Passive Aggressive-Ridge-SGD-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.13388,97.66060000000002
Passive Aggressive-Ridge-SGD-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.1038,200.3052
Passive Aggressive-Ridge-SGD-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.10224000000000003,107.40339999999999
Passive Aggressive-Ridge-SGD-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.11583999999999998,1710.4659
Passive Aggressive-Ridge-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.10644,106.86600000000001
Passive Aggressive-Ridge-SGD-Random Forest (10 estimators),4,MiniBooNE,0.10424,98.57050000000001
Passive Aggressive-Ridge-SGD-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08587999999999998,103.8226
Passive Aggressive-SGD,2,MiniBooNE,0.18639999999999995,97.60350000000001
Passive Aggressive-SGD-BernoulliNB,3,MiniBooNE,0.18252,90.80230000000002
Passive Aggressive-SGD-BernoulliNB-Extra Trees,4,MiniBooNE,0.13288,188.8997
Passive Aggressive-SGD-BernoulliNB-Extra Trees-Gradient Boosting,5,MiniBooNE,0.09711999999999998,187.9139
Passive Aggressive-SGD-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.1012,192.2548
Passive Aggressive-SGD-BernoulliNB-Gradient Boosting,4,MiniBooNE,0.13196,99.10090000000001
Passive Aggressive-SGD-BernoulliNB-Nearest Neighbors,4,MiniBooNE,0.14528000000000002,1709.8437000000001
Passive Aggressive-SGD-BernoulliNB-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.11164,1732.4821
Passive Aggressive-SGD-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.10968,1703.5325
Passive Aggressive-SGD-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.11480000000000001,1686.5881000000002
Passive Aggressive-SGD-BernoulliNB-Random Forest (10 estimators),4,MiniBooNE,0.13576000000000002,101.20340000000002
Passive Aggressive-SGD-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.09968000000000002,107.5403
Passive Aggressive-SGD-Extra Trees,3,MiniBooNE,0.12176000000000001,189.16750000000002
Passive Aggressive-SGD-Extra Trees-Gradient Boosting,4,MiniBooNE,0.09036,193.1157
Passive Aggressive-SGD-Extra Trees-Random Forest (10 estimators),4,MiniBooNE,0.09504,201.66389999999996
Passive Aggressive-SGD-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07824,201.2474
Passive Aggressive-SGD-Gradient Boosting,3,MiniBooNE,0.11943999999999999,108.69470000000001
Passive Aggressive-SGD-Linear Discriminant,3,MiniBooNE,0.13024,90.6492
Passive Aggressive-SGD-Linear Discriminant-BernoulliNB,4,MiniBooNE,0.13908,97.08330000000001
Passive Aggressive-SGD-Linear Discriminant-BernoulliNB-Extra Trees,5,MiniBooNE,0.10584,188.6135
Passive Aggressive-SGD-Linear Discriminant-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.10443999999999998,103.203
Passive Aggressive-SGD-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.11780000000000002,1668.5764
Passive Aggressive-SGD-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.10872,103.12370000000001
Passive Aggressive-SGD-Linear Discriminant-Extra Trees,4,MiniBooNE,0.1,195.1245
Passive Aggressive-SGD-Linear Discriminant-Extra Trees-Gradient Boosting,5,MiniBooNE,0.08404,195.5665
Passive Aggressive-SGD-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08747999999999999,191.79840000000002
Passive Aggressive-SGD-Linear Discriminant-Gradient Boosting,4,MiniBooNE,0.09916,100.3884
Passive Aggressive-SGD-Linear Discriminant-Nearest Neighbors,4,MiniBooNE,0.11399999999999999,1708.9018
Passive Aggressive-SGD-Linear Discriminant-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.09372000000000001,1782.6479
Passive Aggressive-SGD-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.09236,1684.9203999999997
Passive Aggressive-SGD-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09652000000000001,1681.4876
Passive Aggressive-SGD-Linear Discriminant-Quadratic Discriminant,4,MiniBooNE,0.11884000000000002,96.7057
Passive Aggressive-SGD-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.13355999999999998,96.44760000000001
Passive Aggressive-SGD-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.10384,197.00009999999997
Passive Aggressive-SGD-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.10236,103.6635
Passive Aggressive-SGD-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.11620000000000001,1707.3241000000003
Passive Aggressive-SGD-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.10647999999999999,106.322
