ensembleDescription,k,dataset,errorRate,timeTaken
Logistic-Ridge-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.14782608695652172,6.000299999999999
Logistic-Ridge-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.1434782608695652,4.300299999999999
Logistic-Ridge-Linear Discriminant-Random Forest (10 estimators),4,Australian,0.1434782608695652,3.9004
Logistic-Ridge-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.1449275362318841,5.6983
Logistic-Ridge-Multi-layer Perceptron,3,Australian,0.14782608695652175,5.199800000000001
Logistic-Ridge-Multi-layer Perceptron-BernoulliNB,4,Australian,0.13623188405797101,2.8009
Logistic-Ridge-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,Australian,0.14057971014492754,15.600800000000001
Logistic-Ridge-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,Australian,0.14347826086956522,3.2872999999999997
Logistic-Ridge-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,Australian,0.13913043478260867,3.0905
Logistic-Ridge-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,Australian,0.1434782608695652,5.800400000000001
Logistic-Ridge-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,Australian,0.14202898550724638,5.1152999999999995
Logistic-Ridge-Multi-layer Perceptron-Extra Trees,4,Australian,0.14057971014492757,16.990199999999998
Logistic-Ridge-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,Australian,0.1405797101449275,16.198500000000003
Logistic-Ridge-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,Australian,0.1333333333333333,18.101
Logistic-Ridge-Multi-layer Perceptron-Gradient Boosting,4,Australian,0.14347826086956522,3.4989000000000003
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant,4,Australian,0.1463768115942029,2.9917000000000007
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,Australian,0.14637681159420288,3.3010999999999995
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,Australian,0.1434782608695652,17.6021
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,Australian,0.14202898550724638,2.8017000000000007
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,Australian,0.14347826086956522,2.6978999999999997
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,Australian,0.1492753623188406,6.8004999999999995
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,Australian,0.1463768115942029,3.5004
Logistic-Ridge-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,Australian,0.14492753623188404,4.297299999999999
Logistic-Ridge-Multi-layer Perceptron-MultinomialNB,4,Australian,0.14492753623188406,3.0
Logistic-Ridge-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,Australian,0.1463768115942029,16.3003
Logistic-Ridge-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,Australian,0.14782608695652175,3.3003
Logistic-Ridge-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,Australian,0.15507246376811593,6.696900000000001
Logistic-Ridge-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,Australian,0.1405797101449275,4.7997
Logistic-Ridge-Multi-layer Perceptron-Nearest Neighbors,4,Australian,0.14347826086956522,6.810599999999999
Logistic-Ridge-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,Australian,0.1434782608695652,18.499599999999997
Logistic-Ridge-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,Australian,0.14782608695652172,7.8997
Logistic-Ridge-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.14057971014492754,9.2011
Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant,4,Australian,0.1391304347826087,2.8906
Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,Australian,0.13768115942028986,3.1988
Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,Australian,0.13913043478260873,17.2008
Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,Australian,0.14347826086956522,3.6089000000000007
Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,Australian,0.14492753623188406,2.9013999999999998
Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.14202898550724635,6.8980999999999995
Logistic-Ridge-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.13333333333333333,4.699599999999999
Logistic-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),4,Australian,0.13333333333333333,5.200699999999999
Logistic-Ridge-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14492753623188404,4.9996
Logistic-Ridge-MultinomialNB,3,Australian,0.14347826086956522,2.4996
Logistic-Ridge-MultinomialNB-Extra Trees,4,Australian,0.14057971014492754,15.600100000000001
Logistic-Ridge-MultinomialNB-Extra Trees-Gradient Boosting,5,Australian,0.14057971014492754,16.3003
Logistic-Ridge-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,Australian,0.13043478260869565,16.5998
Logistic-Ridge-MultinomialNB-Gradient Boosting,4,Australian,0.14637681159420288,2.895400000000001
Logistic-Ridge-MultinomialNB-Nearest Neighbors,4,Australian,0.17971014492753623,5.5991
Logistic-Ridge-MultinomialNB-Nearest Neighbors-Extra Trees,5,Australian,0.1391304347826087,20.6005
Logistic-Ridge-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,Australian,0.14347826086956522,7.5005
Logistic-Ridge-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.14202898550724635,8.0992
Logistic-Ridge-MultinomialNB-Random Forest (10 estimators),4,Australian,0.1391304347826087,4.7054
Logistic-Ridge-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14202898550724635,4.9
Logistic-Ridge-Nearest Neighbors,3,Australian,0.14782608695652172,6.1003
Logistic-Ridge-Nearest Neighbors-Extra Trees,4,Australian,0.136231884057971,20.802699999999998
Logistic-Ridge-Nearest Neighbors-Extra Trees-Gradient Boosting,5,Australian,0.136231884057971,19.800900000000002
Logistic-Ridge-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,Australian,0.1289855072463768,21.3998
Logistic-Ridge-Nearest Neighbors-Gradient Boosting,4,Australian,0.1391304347826087,7.000600000000001
Logistic-Ridge-Nearest Neighbors-Random Forest (10 estimators),4,Australian,0.1391304347826087,8.2968
Logistic-Ridge-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14057971014492754,8.3002
Logistic-Ridge-Quadratic Discriminant,3,Australian,0.14347826086956522,5.1006
Logistic-Ridge-Quadratic Discriminant-BernoulliNB,4,Australian,0.1434782608695652,2.8011000000000004
Logistic-Ridge-Quadratic Discriminant-BernoulliNB-Extra Trees,5,Australian,0.14202898550724635,16.2971
Logistic-Ridge-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,Australian,0.14057971014492754,3.5994
Logistic-Ridge-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,Australian,0.13768115942028986,3.098
Logistic-Ridge-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,Australian,0.14492753623188404,6.902800000000001
Logistic-Ridge-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,Australian,0.1391304347826087,4.7006
Logistic-Ridge-Quadratic Discriminant-Extra Trees,4,Australian,0.14202898550724638,17.2099
Logistic-Ridge-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,Australian,0.136231884057971,14.801599999999999
Logistic-Ridge-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,Australian,0.12608695652173912,18.0974
Logistic-Ridge-Quadratic Discriminant-Gradient Boosting,4,Australian,0.14202898550724638,3.5008000000000004
Logistic-Ridge-Quadratic Discriminant-MultinomialNB,4,Australian,0.17971014492753623,3.0995
Logistic-Ridge-Quadratic Discriminant-MultinomialNB-Extra Trees,5,Australian,0.14057971014492754,16.6999
Logistic-Ridge-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,Australian,0.14637681159420288,3.6002
Logistic-Ridge-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,Australian,0.17246376811594205,6.900399999999999
Logistic-Ridge-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,Australian,0.1391304347826087,5.500000000000001
Logistic-Ridge-Quadratic Discriminant-Nearest Neighbors,4,Australian,0.2086956521739131,7.0992999999999995
Logistic-Ridge-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,Australian,0.13478260869565217,22.2999
Logistic-Ridge-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,Australian,0.1391304347826087,7.200999999999999
Logistic-Ridge-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.1391304347826087,8.7033
Logistic-Ridge-Quadratic Discriminant-Random Forest (10 estimators),4,Australian,0.1391304347826087,4.7897
Logistic-Ridge-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.1391304347826087,4.6989
Logistic-Ridge-Random Forest (10 estimators),3,Australian,0.1434782608695652,3.9010000000000007
Logistic-Ridge-Random Forest (10 estimators)-Gradient Boosting,4,Australian,0.1391304347826087,5.1969
Logistic-Ridge-SGD,3,Australian,0.14202898550724638,2.9983000000000004
Logistic-Ridge-SGD-BernoulliNB,4,Australian,0.13043478260869565,2.6942999999999997
Logistic-Ridge-SGD-BernoulliNB-Extra Trees,5,Australian,0.1318840579710145,17.3005
Logistic-Ridge-SGD-BernoulliNB-Gradient Boosting,5,Australian,0.13768115942028988,3.3
Logistic-Ridge-SGD-BernoulliNB-MultinomialNB,5,Australian,0.1318840579710145,2.5991999999999997
Logistic-Ridge-SGD-BernoulliNB-Nearest Neighbors,5,Australian,0.13913043478260873,7.200799999999999
Logistic-Ridge-SGD-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13333333333333336,4.7999
Logistic-Ridge-SGD-Extra Trees,4,Australian,0.14057971014492754,15.799399999999997
Logistic-Ridge-SGD-Extra Trees-Gradient Boosting,5,Australian,0.14202898550724638,16.0006
Logistic-Ridge-SGD-Extra Trees-Random Forest (10 estimators),5,Australian,0.1391304347826087,17.7999
Logistic-Ridge-SGD-Gradient Boosting,4,Australian,0.14202898550724635,3.1174
Logistic-Ridge-SGD-Linear Discriminant,4,Australian,0.13913043478260873,3.1029
Logistic-Ridge-SGD-Linear Discriminant-BernoulliNB,5,Australian,0.14057971014492757,2.8000000000000003
Logistic-Ridge-SGD-Linear Discriminant-Extra Trees,5,Australian,0.1391304347826087,15.191300000000002
Logistic-Ridge-SGD-Linear Discriminant-Gradient Boosting,5,Australian,0.14057971014492754,3.699600000000001
Logistic-Ridge-SGD-Linear Discriminant-MultinomialNB,5,Australian,0.14202898550724635,2.7019
Logistic-Ridge-SGD-Linear Discriminant-Nearest Neighbors,5,Australian,0.14347826086956522,6.707599999999999
Logistic-Ridge-SGD-Linear Discriminant-Quadratic Discriminant,5,Australian,0.14057971014492754,2.6845
Logistic-Ridge-SGD-Linear Discriminant-Random Forest (10 estimators),5,Australian,0.13768115942028988,4.2999
Logistic-Ridge-SGD-Multi-layer Perceptron,4,Australian,0.14347826086956522,3.1004
Logistic-Ridge-SGD-Multi-layer Perceptron-BernoulliNB,5,Australian,0.14057971014492757,3.0
Logistic-Ridge-SGD-Multi-layer Perceptron-Extra Trees,5,Australian,0.14347826086956522,15.6968
Logistic-Ridge-SGD-Multi-layer Perceptron-Gradient Boosting,5,Australian,0.14782608695652175,3.0156
Logistic-Ridge-SGD-Multi-layer Perceptron-Linear Discriminant,5,Australian,0.14202898550724635,2.9999000000000002
Logistic-Ridge-SGD-Multi-layer Perceptron-MultinomialNB,5,Australian,0.1492753623188406,2.4011
Logistic-Ridge-SGD-Multi-layer Perceptron-Nearest Neighbors,5,Australian,0.15072463768115943,6.601600000000002
Logistic-Ridge-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,Australian,0.1463768115942029,2.7988000000000004
Logistic-Ridge-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,Australian,0.1405797101449275,4.300199999999999
Logistic-Ridge-SGD-MultinomialNB,4,Australian,0.14347826086956522,2.5001
Logistic-Ridge-SGD-MultinomialNB-Extra Trees,5,Australian,0.14057971014492754,16.999100000000002
Logistic-Ridge-SGD-MultinomialNB-Gradient Boosting,5,Australian,0.14782608695652172,3.5001000000000007
Logistic-Ridge-SGD-MultinomialNB-Nearest Neighbors,5,Australian,0.17246376811594202,11.2006
Logistic-Ridge-SGD-MultinomialNB-Random Forest (10 estimators),5,Australian,0.1391304347826087,4.7
Logistic-Ridge-SGD-Nearest Neighbors,4,Australian,0.15362318840579708,6.400299999999999
Logistic-Ridge-SGD-Nearest Neighbors-Extra Trees,5,Australian,0.14057971014492754,19.2006
Logistic-Ridge-SGD-Nearest Neighbors-Gradient Boosting,5,Australian,0.14347826086956522,7.8988
Logistic-Ridge-SGD-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.14347826086956522,10.000300000000003
Logistic-Ridge-SGD-Quadratic Discriminant,4,Australian,0.16376811594202897,3.2024999999999997
Logistic-Ridge-SGD-Quadratic Discriminant-BernoulliNB,5,Australian,0.13188405797101446,3.4009
Logistic-Ridge-SGD-Quadratic Discriminant-Extra Trees,5,Australian,0.14347826086956522,14.100399999999999
Logistic-Ridge-SGD-Quadratic Discriminant-Gradient Boosting,5,Australian,0.14492753623188406,3.7001000000000004
Logistic-Ridge-SGD-Quadratic Discriminant-MultinomialNB,5,Australian,0.13913043478260873,2.9997000000000003
Logistic-Ridge-SGD-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.1492753623188406,6.6991
Logistic-Ridge-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.14057971014492754,4.800299999999999
Logistic-Ridge-SGD-Random Forest (10 estimators),4,Australian,0.13768115942028986,4.399900000000001
Logistic-Ridge-SGD-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14202898550724635,4.700099999999999
Logistic-SGD,2,Australian,0.17246376811594205,3.3927
Logistic-SGD-BernoulliNB,3,Australian,0.1347826086956522,2.7995
Logistic-SGD-BernoulliNB-Extra Trees,4,Australian,0.1391304347826087,15.500199999999998
Logistic-SGD-BernoulliNB-Extra Trees-Gradient Boosting,5,Australian,0.1391304347826087,17.3007
Logistic-SGD-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,Australian,0.1318840579710145,18.8996
Logistic-SGD-BernoulliNB-Gradient Boosting,4,Australian,0.13768115942028986,3.4007000000000005
Logistic-SGD-BernoulliNB-MultinomialNB,4,Australian,0.14492753623188406,2.5
Logistic-SGD-BernoulliNB-MultinomialNB-Extra Trees,5,Australian,0.13478260869565217,16.8998
Logistic-SGD-BernoulliNB-MultinomialNB-Gradient Boosting,5,Australian,0.14202898550724638,3.8006
Logistic-SGD-BernoulliNB-MultinomialNB-Nearest Neighbors,5,Australian,0.16376811594202897,6.199699999999999
Logistic-SGD-BernoulliNB-MultinomialNB-Random Forest (10 estimators),5,Australian,0.1318840579710145,4.6005
Logistic-SGD-BernoulliNB-Nearest Neighbors,4,Australian,0.15072463768115943,6.500400000000001
Logistic-SGD-BernoulliNB-Nearest Neighbors-Extra Trees,5,Australian,0.13768115942028986,20.100899999999996
Logistic-SGD-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,Australian,0.14202898550724635,7.700100000000001
Logistic-SGD-BernoulliNB-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.13913043478260867,9.198199999999998
Logistic-SGD-BernoulliNB-Random Forest (10 estimators),4,Australian,0.13043478260869565,4.5999
Logistic-SGD-BernoulliNB-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.13333333333333336,5.399900000000001
Logistic-SGD-Extra Trees,3,Australian,0.14492753623188406,15.4994
Logistic-SGD-Extra Trees-Gradient Boosting,4,Australian,0.14057971014492754,15.800799999999999
Logistic-SGD-Extra Trees-Random Forest (10 estimators),4,Australian,0.127536231884058,17.4912
Logistic-SGD-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.1391304347826087,18.899499999999996
Logistic-SGD-Gradient Boosting,3,Australian,0.1507246376811594,3.0754000000000006
Logistic-SGD-Linear Discriminant,3,Australian,0.14347826086956522,2.6993
Logistic-SGD-Linear Discriminant-BernoulliNB,4,Australian,0.13043478260869565,2.9994
Logistic-SGD-Linear Discriminant-BernoulliNB-Extra Trees,5,Australian,0.1318840579710145,16.744999999999997
Logistic-SGD-Linear Discriminant-BernoulliNB-Gradient Boosting,5,Australian,0.13768115942028988,3.4082
Logistic-SGD-Linear Discriminant-BernoulliNB-MultinomialNB,5,Australian,0.13333333333333333,2.9984
Logistic-SGD-Linear Discriminant-BernoulliNB-Nearest Neighbors,5,Australian,0.13913043478260873,7.2102
Logistic-SGD-Linear Discriminant-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13333333333333336,4.7966
Logistic-SGD-Linear Discriminant-Extra Trees,4,Australian,0.14057971014492754,17.6995
Logistic-SGD-Linear Discriminant-Extra Trees-Gradient Boosting,5,Australian,0.14202898550724638,16.401
Logistic-SGD-Linear Discriminant-Extra Trees-Random Forest (10 estimators),5,Australian,0.1391304347826087,17.4005
Logistic-SGD-Linear Discriminant-Gradient Boosting,4,Australian,0.14202898550724635,3.6015
Logistic-SGD-Linear Discriminant-MultinomialNB,4,Australian,0.14492753623188406,2.5001000000000007
Logistic-SGD-Linear Discriminant-MultinomialNB-Extra Trees,5,Australian,0.14202898550724635,16.8002
Logistic-SGD-Linear Discriminant-MultinomialNB-Gradient Boosting,5,Australian,0.14927536231884056,2.8998000000000004
Logistic-SGD-Linear Discriminant-MultinomialNB-Nearest Neighbors,5,Australian,0.1753623188405797,7.192500000000001
Logistic-SGD-Linear Discriminant-MultinomialNB-Random Forest (10 estimators),5,Australian,0.14057971014492754,4.3996
Logistic-SGD-Linear Discriminant-Nearest Neighbors,4,Australian,0.15362318840579708,7.000399999999999
Logistic-SGD-Linear Discriminant-Nearest Neighbors-Extra Trees,5,Australian,0.14057971014492754,20.106700000000004
Logistic-SGD-Linear Discriminant-Nearest Neighbors-Gradient Boosting,5,Australian,0.14347826086956522,7.490599999999999
Logistic-SGD-Linear Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.14347826086956522,9.202
Logistic-SGD-Linear Discriminant-Quadratic Discriminant,4,Australian,0.16521739130434782,2.7008
Logistic-SGD-Linear Discriminant-Quadratic Discriminant-BernoulliNB,5,Australian,0.1333333333333333,2.9024
Logistic-SGD-Linear Discriminant-Quadratic Discriminant-Extra Trees,5,Australian,0.14492753623188406,15.600399999999999
Logistic-SGD-Linear Discriminant-Quadratic Discriminant-Gradient Boosting,5,Australian,0.1463768115942029,3.4018
Logistic-SGD-Linear Discriminant-Quadratic Discriminant-MultinomialNB,5,Australian,0.14057971014492757,3.2979
Logistic-SGD-Linear Discriminant-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.15217391304347824,6.999499999999999
Logistic-SGD-Linear Discriminant-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.14202898550724638,4.700100000000001
Logistic-SGD-Linear Discriminant-Random Forest (10 estimators),4,Australian,0.13768115942028986,4.600499999999999
Logistic-SGD-Linear Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14202898550724635,4.6989
Logistic-SGD-Multi-layer Perceptron,3,Australian,0.15362318840579708,2.5001
Logistic-SGD-Multi-layer Perceptron-BernoulliNB,4,Australian,0.13333333333333333,3.4997999999999996
Logistic-SGD-Multi-layer Perceptron-BernoulliNB-Extra Trees,5,Australian,0.1333333333333333,17.500099999999996
Logistic-SGD-Multi-layer Perceptron-BernoulliNB-Gradient Boosting,5,Australian,0.1391304347826087,3.9
Logistic-SGD-Multi-layer Perceptron-BernoulliNB-MultinomialNB,5,Australian,0.14492753623188404,3.4006
Logistic-SGD-Multi-layer Perceptron-BernoulliNB-Nearest Neighbors,5,Australian,0.1463768115942029,7.199800000000001
Logistic-SGD-Multi-layer Perceptron-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13478260869565217,4.899699999999999
Logistic-SGD-Multi-layer Perceptron-Extra Trees,4,Australian,0.13478260869565215,15.399899999999999
Logistic-SGD-Multi-layer Perceptron-Extra Trees-Gradient Boosting,5,Australian,0.14492753623188406,15.6018
Logistic-SGD-Multi-layer Perceptron-Extra Trees-Random Forest (10 estimators),5,Australian,0.13333333333333333,18.0002
Logistic-SGD-Multi-layer Perceptron-Gradient Boosting,4,Australian,0.14057971014492754,3.0998
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant,4,Australian,0.14347826086956522,3.2998000000000003
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant-BernoulliNB,5,Australian,0.14057971014492757,2.7031
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant-Extra Trees,5,Australian,0.14347826086956522,17.8977
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant-Gradient Boosting,5,Australian,0.14782608695652175,4.103199999999999
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant-MultinomialNB,5,Australian,0.15072463768115943,3.3064
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant-Nearest Neighbors,5,Australian,0.15072463768115943,7.492399999999999
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant-Quadratic Discriminant,5,Australian,0.14782608695652172,2.8984000000000005
Logistic-SGD-Multi-layer Perceptron-Linear Discriminant-Random Forest (10 estimators),5,Australian,0.1405797101449275,5.300700000000001
Logistic-SGD-Multi-layer Perceptron-MultinomialNB,4,Australian,0.15652173913043482,3.1132
Logistic-SGD-Multi-layer Perceptron-MultinomialNB-Extra Trees,5,Australian,0.14347826086956522,16.3027
Logistic-SGD-Multi-layer Perceptron-MultinomialNB-Gradient Boosting,5,Australian,0.1463768115942029,3.1991000000000005
Logistic-SGD-Multi-layer Perceptron-MultinomialNB-Nearest Neighbors,5,Australian,0.17681159420289855,7.9003
Logistic-SGD-Multi-layer Perceptron-MultinomialNB-Random Forest (10 estimators),5,Australian,0.1492753623188406,4.8974
Logistic-SGD-Multi-layer Perceptron-Nearest Neighbors,4,Australian,0.16231884057971016,6.986400000000001
Logistic-SGD-Multi-layer Perceptron-Nearest Neighbors-Extra Trees,5,Australian,0.1449275362318841,19.2061
Logistic-SGD-Multi-layer Perceptron-Nearest Neighbors-Gradient Boosting,5,Australian,0.15072463768115943,6.5997
Logistic-SGD-Multi-layer Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.14202898550724638,8.4945
Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant,4,Australian,0.1608695652173913,3.5006
Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant-BernoulliNB,5,Australian,0.13333333333333333,3.9967999999999995
Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant-Extra Trees,5,Australian,0.13478260869565215,17.1892
Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant-Gradient Boosting,5,Australian,0.14202898550724635,3.8991999999999996
Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant-MultinomialNB,5,Australian,0.15217391304347827,3.3996000000000004
Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant-Nearest Neighbors,5,Australian,0.15652173913043482,7.8113
Logistic-SGD-Multi-layer Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,Australian,0.13768115942028986,4.6002
Logistic-SGD-Multi-layer Perceptron-Random Forest (10 estimators),4,Australian,0.13623188405797101,4.500299999999999
Logistic-SGD-Multi-layer Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14057971014492754,4.7981
Logistic-SGD-MultinomialNB,3,Australian,0.1956521739130435,2.5997
Logistic-SGD-MultinomialNB-Extra Trees,4,Australian,0.14347826086956522,16.099800000000002
Logistic-SGD-MultinomialNB-Extra Trees-Gradient Boosting,5,Australian,0.14202898550724638,16.5009
Logistic-SGD-MultinomialNB-Extra Trees-Random Forest (10 estimators),5,Australian,0.13333333333333336,17.398099999999996
Logistic-SGD-MultinomialNB-Gradient Boosting,4,Australian,0.13913043478260867,3.0027
Logistic-SGD-MultinomialNB-Nearest Neighbors,4,Australian,0.2072463768115942,6.3002
Logistic-SGD-MultinomialNB-Nearest Neighbors-Extra Trees,5,Australian,0.1681159420289855,21.4
Logistic-SGD-MultinomialNB-Nearest Neighbors-Gradient Boosting,5,Australian,0.1695652173913043,6.5028999999999995
Logistic-SGD-MultinomialNB-Nearest Neighbors-Random Forest (10 estimators),5,Australian,0.16811594202898553,8.1991
Logistic-SGD-MultinomialNB-Random Forest (10 estimators),4,Australian,0.14782608695652172,4.2997
Logistic-SGD-MultinomialNB-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14492753623188404,4.907300000000001
Logistic-SGD-Nearest Neighbors,3,Australian,0.1913043478260869,6.4001
Logistic-SGD-Nearest Neighbors-Extra Trees,4,Australian,0.15362318840579708,19.2971
Logistic-SGD-Nearest Neighbors-Extra Trees-Gradient Boosting,5,Australian,0.1405797101449275,20.9998
Logistic-SGD-Nearest Neighbors-Extra Trees-Random Forest (10 estimators),5,Australian,0.13623188405797101,21.5919
Logistic-SGD-Nearest Neighbors-Gradient Boosting,4,Australian,0.15507246376811595,6.9077
Logistic-SGD-Nearest Neighbors-Random Forest (10 estimators),4,Australian,0.15072463768115943,8.5001
Logistic-SGD-Nearest Neighbors-Random Forest (10 estimators)-Gradient Boosting,5,Australian,0.14347826086956522,9.6002
Logistic-SGD-Quadratic Discriminant,3,Australian,0.16666666666666666,2.601
Logistic-SGD-Quadratic Discriminant-BernoulliNB,4,Australian,0.16811594202898553,3.1976
Logistic-SGD-Quadratic Discriminant-BernoulliNB-Extra Trees,5,Australian,0.1391304347826087,15.301599999999999
Logistic-SGD-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,Australian,0.13768115942028986,3.3002000000000002
Logistic-SGD-Quadratic Discriminant-BernoulliNB-MultinomialNB,5,Australian,0.14057971014492754,2.9998
Logistic-SGD-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,Australian,0.1463768115942029,7.0003
Logistic-SGD-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,Australian,0.13043478260869565,4.2982
Logistic-SGD-Quadratic Discriminant-Extra Trees,4,Australian,0.15942028985507245,15.2001
Logistic-SGD-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,Australian,0.14202898550724638,15.799299999999999
Logistic-SGD-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,Australian,0.1289855072463768,18.0005
Logistic-SGD-Quadratic Discriminant-Gradient Boosting,4,Australian,0.15942028985507245,3.3953
Logistic-SGD-Quadratic Discriminant-MultinomialNB,4,Australian,0.21594202898550727,2.8004000000000002
Logistic-SGD-Quadratic Discriminant-MultinomialNB-Extra Trees,5,Australian,0.1391304347826087,16.6007
Logistic-SGD-Quadratic Discriminant-MultinomialNB-Gradient Boosting,5,Australian,0.13478260869565217,3.8003
Logistic-SGD-Quadratic Discriminant-MultinomialNB-Nearest Neighbors,5,Australian,0.2028985507246377,6.6995000000000005
Logistic-SGD-Quadratic Discriminant-MultinomialNB-Random Forest (10 estimators),5,Australian,0.14347826086956522,4.399699999999999
Logistic-SGD-Quadratic Discriminant-Nearest Neighbors,4,Australian,0.23188405797101447,6.4995
Logistic-SGD-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,Australian,0.14782608695652177,20.1998
